500.0 100.0 9.271887522923317
499.6331692061856 61.17067102313959 6.354397165909408
498.2077589414253 46.505467635672076 4.605325716655287
497.97299223559116 51.85656527381076 6.53092011425017
497.19747373444653 44.25585460629091 1.8948691091989975
494.39282109392985 45.09735930534752 6.554656695396033
475.32197099724294 73.34496330481845 7.38947654403958
474.7722208708901 76.31847056342207 1.5417123941416402
471.79275923159565 47.89498707714746 2.434340112319786
455.672745398786 58.2532879097152 0.9972295406042103
502.23879916316855 27.348866971476777 7.835359641377437
500.3355376469491 21.883161684010336 2.0766398438533336
499.6392449766952 0.0 0.0
483.5742418079373 20.34907788386949 7.680821628887133
482.9577421749186 0.0 0.0
480.99588803204233 0.0 0.0
