  -0.171668094900000           2.456477091506825   2.474898741609662   2.509168234316977   2.537353363701462   2.558396884805535   2.642674663921557   3.359872509512362   3.398991355219446   3.475273539267120   4.072366618384055
  -0.096715470100000           2.444279378700811   2.459770686380082   2.511266054764153   2.522402750311297   2.554868032818224   2.654532581932396   3.345264734398264   3.376958851422421   3.475485391543230   4.057932509791623
   0.355957916600000           2.300703713193111   2.312478593865952   2.351157000302776   2.368393385299086   2.392655553411625   2.479095887215816   3.190326557879773   3.221951940501500   3.300539901095342   3.887935539572522
   0.385427464400000           2.281941278590561   2.300245340618322   2.323201820765111   2.358922695878215   2.374763237138533   2.448202170186929   3.172519711823567   3.215967539957004   3.274303548745205   3.869445046831557
   0.529361973800000           2.210874366536994   2.225053745712815   2.293168958040960   2.307652278430648   2.335089153861492   2.473781569499288   3.139500220683281   3.144316998269035   3.310234756492473   3.911361658205511
   0.575694588900000           2.108619519300859   2.124142473635886   2.189295245861125   2.189392120081051   2.227484502801331   2.343150835581015   3.011753510186061   3.031338463254831   3.158622319161868   3.735503112080970
   0.726540494900000           2.189407429670418   2.208263799063487   2.271684872211819   2.277263027706148   2.312140315354823   2.427834016204314   3.099069768370691   3.118015030235831   3.249556907813816   3.833618370683656
   0.733483333800000           2.212145878983456   2.230308291168588   2.271485059557256   2.293400561597674   2.325717203877128   2.410650279140611   3.106798601744654   3.154398836488687   3.225581894167968   3.804848822291474
   1.015628501900000           2.180501389740877   2.195989925671868   2.221930433858771   2.252394266834037   2.271095844238435   2.345718949539841   3.063841785591367   3.105791745699633   3.164656920613239   3.751487793046935
   1.067023390500000           2.180555543710855   2.195978691966572   2.238056213699354   2.256910357013275   2.280265734026623   2.372807858396111   3.073763243577073   3.102899993452948   3.194922868451114   3.780462451046061
   1.182053591400000           2.157137838531771   2.174872831964630   2.215063687683842   2.237684942932547   2.261954452591850   2.351410670088670   3.049405226331526   3.085001962339975   3.170715531839589   3.753414896080602
   1.505691499300000           2.301014413815140   2.303440397969712   2.327808399922121   2.344356634381593   2.357958890819432   2.433587348013399   3.182668826251167   3.205807556733698   3.262260642472818   3.861313162370922
   1.751901117700000           2.091960818664508   2.114566191698597   2.154652425406870   2.182571683552694   2.207567023995865   2.296362281777679   2.988030260019033   3.029163366402153   3.115042363999879   3.697786580800227
   1.831326039000000           2.142899128665387   2.154199294436225   2.189517211431271   2.208796979497981   2.229995779059243   2.314586847122607   3.030771835798504   3.061766686398028   3.137449120006675   3.725443937299076
   2.028937615300000           2.082659107953472   2.104023737529829   2.165952761357727   2.174513242601271   2.214409469796669   2.324541821534968   2.988087762864444   3.021341479266741   3.137680847701659   3.711747099453210
   2.059070741200000           2.053508949998864   2.080871053176272   2.131772774293894   2.156983467246517   2.183334025731321   2.287181678466008   2.962397551638839   2.993315147767174   3.110494291545253   3.697198671685872
   2.319976126600000           2.089034973763472   2.094082745430141   2.148227843157993   2.160817952820345   2.182262483688679   2.299827220669944   2.990160922527008   2.993620599183988   3.121366994119051   3.704573187796879
   2.569735543500000           2.042066299150021   2.072235725783053   2.114924594125060   2.148841664888493   2.177835287220191   2.268252396354871   2.952304622297891   3.004727418770388   3.090541557775789   3.674883965984241
   2.797330274000000           2.008578409878876   2.016562375162657   2.078052284434720   2.096740403966381   2.112235977786419   2.249699815990595   2.919493628546225   2.937917053291464   3.090739253588106   3.697843827897063
   2.861320857800000           1.996460224488791   2.003573895519081   2.062110718052455   2.078744960586499   2.097835822264505   2.227069952359317   2.900692446406252   2.907584615365920   3.052753526925453   3.642020913609234
   4.604210363900000           1.448329212438211   1.505650839117649   1.599454828634364   1.617271726833114   1.682766348572495   1.826496254294905   2.391672689216980   2.449811026360663   2.618612121902707   3.170990152223904
   5.021677526800000           1.630949462753259   1.676134243160852   1.757814280043744   1.773087824567862   1.832613247325019   1.960875665297044   2.554148221973905   2.611994768157810   2.752147796257336   3.302193345485684
   5.061505790000000           1.667871883495967   1.698009902277192   1.782446224189769   1.807891826370334   1.861334333498354   2.020049495851313   2.596126087799981   2.625829492411701   2.808100791099068   3.355573444188824
   5.089031341000000           1.675264347863186   1.729566854003057   1.784119120689537   1.834582497031388   1.863871870814827   1.971641396140426   2.598989325176897   2.653972854433796   2.782823359782834   3.357587894156534
   5.137557475000000           1.671821992890827   1.688928074575069   1.750465813162269   1.755009921444109   1.791690498834805   1.903037329225186   2.570545672610163   2.594722543559622   2.715265653747806   3.288892620412619
   5.250366466500000           1.727624111625555   1.741209824551238   1.804596982650497   1.807962035638294   1.841964771771294   1.959868457645616   2.626468518677959   2.640179170575720   2.772693781075884   3.347567513515439
   5.361642447200000           1.612899375062272   1.631160296045358   1.702781954579103   1.739025887775421   1.779868208350748   1.935350891230207   2.532606630605210   2.553195352549836   2.726646137713485   3.276451368863342
   5.883277269400000           1.660218275165856   1.683223816575840   1.753813367397672   1.758191384772271   1.795900606489904   1.920625770830353   2.575766311594491   2.590311320679050   2.740574961025053   3.324327934354502
   6.553004049500000           1.815982568267792   1.837058774439228   1.912333981626675   1.926314230416791   1.965610798980030   2.108536185894792   2.753558035170471   2.764178899577429   2.935072978997699   3.523898025826565
  12.247304182700001           1.330399016167133   1.371898871935507   1.469850203649548   1.511143468025482   1.576762921724182   1.764285952714971   2.282745267275018   2.322312460630625   2.538252287772563   3.070808233249956
  12.268390331000001           1.332966265295704   1.412093983188701   1.471472070495141   1.543902722912826   1.576234664852711   1.689487218985857   2.281701904364157   2.357825405011280   2.498534504265512   3.071478619388119
  12.269628599700001           1.300321461643833   1.383763434269566   1.481909647845324   1.522843477268481   1.591866975838171   1.740538687395558   2.267147181278606   2.348929879459172   2.527545913461939   3.075247568301846
  12.392021477700000           1.412338750003507   1.419076392056724   1.478920792357254   1.517984816752801   1.537195728448522   1.687309519896358   2.321141653060486   2.326895951670979   2.494990448211409   3.063841716459445
  12.454832746999999           1.411908572524448   1.418327301685265   1.477857560051854   1.516449011306660   1.534675270024108   1.684285331098785   2.319839472358227   2.326980379194078   2.493643374175745   3.064394962145839
  13.109549288900000           1.613334085986940   1.644126486594994   1.727604212974105   1.727625294295201   1.782888335166392   1.916567449410843   2.541942029408300   2.575310139972229   2.727558658198491   3.298633054665009
  19.145779972100001           1.004030149339162   1.102722631441829   1.221634875673782   1.259349504248316   1.346439398424589   1.516415265494643   2.003536348019878   2.096659082975496   2.302245866431640   2.848635826568160
  19.335514356000001           1.115094224603123   1.127237216119848   1.196629440875668   1.289257161849221   1.317213157367124   1.528075986073546   2.069801342933925   2.070802261146532   2.311252334745312   2.852729708705702
  19.457658314100001           1.135360818907994   1.185417405671004   1.254866493366766   1.288938136416490   1.327750217376515   1.451873973426384   2.080176565281239   2.123399091219799   2.276158779832539   2.864119893321252
  24.574028824300001           1.374864009142826   1.415006265699024   1.509558792892168   1.512279579441667   1.576335390970140   1.724202111216339   2.314437156424344   2.352922387214079   2.525995899064426   3.088139184389945
  34.068054011900003           0.949161200118873   1.006538403295991   1.122926338095660   1.173313704259577   1.254995654166187   1.470998007446894   1.942236315270982   1.993848129793044   2.244561592355772   2.776565006554662
  34.085388199699999           0.951147428685971   1.050439188503056   1.131919377137841   1.206075312784129   1.256314695379125   1.392028269598050   1.942086836830143   2.033024057061972   2.204307467603101   2.779830201721715
  34.092888365800000           0.918394094430269   1.017216930293571   1.144928881239238   1.174628596155728   1.269704662504104   1.448522133006151   1.926550582694745   2.018994528698350   2.234530388739557   2.780844197100890
  34.178695789999999           1.043653642124923   1.059929878378775   1.132348635758397   1.180607248530244   1.213079666980526   1.385833552594669   1.990921710820530   1.993994708682393   2.197661682541536   2.770255540550572
  34.244339127000003           1.043874862718603   1.058456023634847   1.129304709026890   1.182766068957989   1.212817566480396   1.389025167288409   1.991706310221190   1.992427527431381   2.199598254841725   2.770772655028594
  41.390979821000002           1.462664674293187   1.567153991001561   1.657010661587101   1.726906062014152   1.789742383891607   1.929605052218854   2.439981143277343   2.545815428251665   2.713670353739033   3.258124802265485
