2.760018 2.566612e-01 
2.759711 2.626328e-01 
2.759404 2.680723e-01 
2.759096 2.729413e-01 
2.758789 2.772049e-01 
2.758483 2.808321e-01 
2.758176 2.837963e-01 
2.757869 2.860758e-01 
2.757562 2.876536e-01 
2.757256 2.885178e-01 
2.756949 2.886621e-01 
2.756643 2.880854e-01 
2.756336 2.867919e-01 
2.756030 2.847914e-01 
2.755723 2.820986e-01 
2.755417 2.787337e-01 
2.755111 2.747212e-01 
2.754805 2.700904e-01 
2.754499 2.648747e-01 
2.754193 2.591111e-01 
2.753887 2.528400e-01 
2.753581 2.461046e-01 
2.753276 2.389506e-01 
2.752970 2.314252e-01 
2.752664 2.235772e-01 
2.752359 2.154560e-01 
2.752053 2.071114e-01 
2.751748 1.985929e-01 
2.751443 1.899492e-01 
2.751137 1.812282e-01 
2.750832 1.724758e-01 
2.750527 1.637362e-01 
2.750222 1.550514e-01 
2.749917 1.464607e-01 
2.749612 1.380004e-01 
2.749307 1.297042e-01 
2.749002 1.216024e-01 
2.748697 1.137220e-01 
2.748393 1.060867e-01 
2.748088 9.871697e-02 
2.747784 9.162982e-02 
2.747479 8.483913e-02 
2.747175 7.835555e-02 
2.746870 7.218677e-02 
2.746566 6.633760e-02 
2.746262 6.081016e-02 
2.745958 5.560409e-02 
2.745654 5.071678e-02 
2.745350 4.614353e-02 
2.745046 4.187784e-02 
2.744742 3.791159e-02 
2.744438 3.423528e-02 
2.744135 3.083828e-02 
2.743831 2.770899e-02 
2.743527 2.483507e-02 
2.743224 2.220365e-02 
2.742920 1.980148e-02 
2.742617 1.761511e-02 
2.742314 1.563101e-02 
2.742010 1.383576e-02 
2.741707 1.221613e-02 
2.741404 1.075915e-02 
2.741101 9.452288e-03 
2.740798 8.283427e-03 
2.740495 7.240982e-03 
2.740192 6.313921e-03 
2.739890 5.491804e-03 
2.739587 4.764806e-03 
2.739284 4.123725e-03 
2.738982 3.559987e-03 
2.738679 3.065641e-03 
2.738377 2.633350e-03 
2.738074 2.256369e-03 
2.737772 1.928528e-03 
2.737470 1.644205e-03 
2.737167 1.398299e-03 
2.736865 1.186202e-03 
2.736563 1.003764e-03 
2.736261 8.472638e-04 
2.735959 7.133785e-04 
2.735658 5.991501e-04 
2.735356 5.019558e-04 
2.735054 4.194784e-04 
2.734752 3.496778e-04 
2.734451 2.907640e-04 
2.734149 2.411724e-04 
2.733848 1.995395e-04 
2.733546 1.646813e-04 
2.733245 1.355733e-04 
2.732944 1.113315e-04 
2.732643 9.119610e-05 
2.732342 7.451587e-05 
2.732041 6.073451e-05 
2.731740 4.937835e-05 
2.731439 4.004533e-05 
2.731138 3.239526e-05 
2.730837 2.614119e-05 
2.730536 2.104182e-05 
2.730236 1.689490e-05 
2.729935 1.353139e-05 
2.729635 1.081044e-05 
2.729334 8.615062e-06 
2.729034 6.848380e-06 
2.728733 5.430396e-06 
2.728433 4.295260e-06 
2.728133 3.388923e-06 
2.727833 2.667154e-06 
2.727533 2.093866e-06 
2.727233 1.639698e-06 
2.726933 1.280835e-06 
2.726633 9.980141e-07 
2.726333 7.757012e-07 
2.726033 6.014043e-07 
2.725734 4.651069e-07 
2.725434 3.588008e-07 
2.725135 2.761012e-07 
2.724835 2.119324e-07 
2.724536 1.622709e-07 
2.724236 1.239363e-07 
2.723937 9.442137e-08 
2.723638 7.175571e-08 
2.723339 5.439474e-08 
2.723040 4.113122e-08 
2.722741 3.102419e-08 
2.722442 2.334230e-08 
2.722143 1.751867e-08 
2.721844 1.311514e-08 
2.721545 9.793975e-09 
2.721247 7.295570e-09 
2.720948 5.420930e-09 
2.720650 4.017932e-09 
2.720351 2.970610e-09 
2.720053 2.190801e-09 
2.719754 1.611664e-09 
2.719456 1.182661e-09 
2.719158 8.656864e-10 
2.718860 6.320843e-10 
2.718562 4.603665e-10 
2.718264 3.344619e-10 
2.717966 2.423841e-10 
2.717668 1.752169e-10 
2.717370 1.263463e-10 
2.717072 9.087922e-11 
2.716774 6.520532e-11 
2.716477 4.666812e-11 
2.716179 3.331820e-11 
2.715882 2.372890e-11 
2.715584 1.685896e-11 
2.715287 1.195057e-11 
2.714990 8.453770e-12 
2.714692 5.970699e-12 
2.714395 4.214530e-12 
2.714098 2.979403e-12 
2.713801 2.118478e-12 
2.713504 1.528047e-12 
2.713207 1.136152e-12 
2.712910 8.945897e-13 
2.712613 7.735016e-13 
2.712317 7.580132e-13 
2.712020 8.465711e-13 
2.711724 1.050820e-12 
2.711427 1.397009e-12 
2.711131 1.929088e-12 
