  -0.171668094900000           2.417156053713934   2.462204759800487   2.510122804910516   3.100176541810577   3.144918784005156   3.192613203225328
  -0.096715470100000           2.387790666648510   2.501548275484439   2.542214952934345   3.065339442722550   3.102657421900278   3.218885926135375
   0.355957916600000           2.267086415868359   2.350075665470471   2.413318936244914   2.918610668050669   2.978474212568739   3.063934389553346
   0.385427464400000           2.270761076079316   2.312066435059175   2.372875901195986   2.925597641534509   2.983270685680848   3.027093560578168
   0.529361973800000           2.218240661255126   2.260415688328475   2.339398572468093   2.886839766241897   2.962817651294005   3.007789909731901
   0.575694588900000           2.163782758763991   2.164823332878999   2.245615710863382   2.775405716853535   2.859303565915626   2.859951980368465
   0.726540494900000           2.132902523321093   2.275718468225877   2.307815063817384   2.833671844589031   2.862805193985454   3.008477487263161
   0.733483333800000           2.190950163883643   2.245176156657588   2.301536478562371   2.848824125912268   2.901741951289812   2.958352382340818
   1.015628501900000           2.155422726480810   2.237558500596744   2.246325065720068   2.823554556756443   2.828822479192212   2.913276081481720
   1.067023390500000           2.173585493580872   2.206130685702898   2.264442996675937   2.820282301511233   2.875439774835592   2.910623466448476
   1.182053591400000           2.165636139108748   2.198385465319993   2.234802162653231   2.814261680611259   2.847429092022108   2.882720065950664
   1.505691499300000           2.230171809230654   2.277979534281486   2.307897752757256   2.887496707860858   2.913858911142355   2.963915077574389
   1.751901117700000           2.100843332420351   2.172580415293776   2.173325578702829   2.775074557454293   2.777636009983373   2.849329120333881
   1.831326039000000           2.113055176202892   2.175769445543235   2.237020239878240   2.765381641231877   2.823224102269132   2.888336643518630
   2.028937615300000           2.095454866654272   2.144772348489664   2.175042300271884   2.758477314094068   2.785546030900334   2.837486404308780
   2.059070741200000           2.048254386217834   2.142677083178021   2.148292100795778   2.739508936449142   2.742019638448266   2.839152602467952
   2.319976126600000           2.062814267000184   2.124447784748239   2.178477074174670   2.729020004474081   2.779950561012650   2.844301486132682
   2.569735543500000           2.029573128282163   2.095443139918997   2.145267159572426   2.718962178674841   2.765527168747663   2.833958878464916
   2.797330274000000           1.997638693596601   2.062902527361079   2.109158670239057   2.688899073043818   2.732249419307013   2.800426302313925
   2.861320857800000           1.950385926977415   2.070061770240210   2.103869977866925   2.647973684828869   2.678888743109462   2.801488231781613
   4.604210363900000           1.578272847816595   1.633884820759129   1.689288145373885   2.221678908404682   2.280000951252521   2.335598788349182
   5.021677526800000           1.712338677715766   1.785627254124951   1.816117306243656   2.382665294932788   2.410083931057928   2.486129999808408
   5.061505790000000           1.744441886811688   1.817257711862083   1.852364069817596   2.420940224244732   2.453135517355842   2.528862363281555
   5.089031341000000           1.719436337106556   1.841857661046767   1.850389946554742   2.421939899679185   2.427511655202727   2.552794268605534
   5.137557475000000           1.659544906498700   1.762746790649802   1.829409949865602   2.330810855629999   2.394407220433792   2.500362082287602
   5.250366466500000           1.711694698790636   1.809929937391340   1.870228872018560   2.389763855248524   2.447104980241508   2.548203717411937
   5.361642447200000           1.656874364702808   1.707513871106221   1.795544548746329   2.304329034342966   2.389471239725634   2.443044121234033
   5.883277269400000           1.630621051465466   1.765969374816783   1.806929970901995   2.329308963113752   2.367420192384029   2.505740208671972
   6.553004049500000           1.794418524425783   1.894475153389697   1.933243393184444   2.519812219900018   2.555650162434647   2.658598105481902
  12.247304182700001           1.397533922553903   1.509919148686254   1.556617982567133   2.084087075265845   2.127963800216177   2.243350730582705
  12.268390331000001           1.391224240945300   1.511177535178305   1.551918794726504   2.082356392250395   2.120265119703239   2.243210060519253
  12.269628599700001           1.397197745820456   1.514906039886911   1.553468051357504   2.088541292783122   2.124280561196198   2.244990052515300
  12.392021477700000           1.389662948529493   1.502102794186516   1.556727802996841   2.073778548033482   2.125566545396477   2.240993200657693
  12.454832746999999           1.387993452999426   1.501894664952621   1.554650173166056   2.074424195361953   2.124359572628498   2.241264559677438
  13.109549288900000           1.589694339909219   1.689542656299544   1.736597759537165   2.299289004624734   2.343336666436212   2.445999715398626
  19.145779972100001           1.102380407807015   1.241328418571182   1.286105163551667   1.822083210262296   1.864096515042561   2.006106441239773
  19.335514356000001           1.113288281388428   1.238963722437756   1.311922049532317   1.818940289836782   1.889122696710984   2.017849263584697
