3573516.450700 1.465167e-03 
3573919.735700 1.577527e-03 
3574323.020700 1.724396e-03 
3574726.305700 1.924500e-03 
3575129.590700 2.211287e-03 
3575532.875700 2.648030e-03 
3575936.160700 3.359297e-03 
3576339.445700 4.576737e-03 
3576742.730700 6.516748e-03 
3577146.015700 8.254297e-03 
3577549.300700 7.785210e-03 
3577952.585700 6.656651e-03 
3578355.870700 6.654127e-03 
3578759.155700 7.904097e-03 
3579162.440700 9.034329e-03 
3579565.725700 7.967322e-03 
3579969.010700 6.372490e-03 
3580372.295700 5.732177e-03 
3580775.580700 6.144992e-03 
3581178.865700 7.614413e-03 
3581582.150700 9.261189e-03 
3581985.435700 8.650421e-03 
3582388.720700 6.762870e-03 
3582792.005700 5.593555e-03 
3583195.290700 5.286752e-03 
3583598.575700 5.725844e-03 
3584001.860700 7.034453e-03 
3584405.145700 9.273299e-03 
3584808.430700 1.092708e-02 
3585211.715700 1.052654e-02 
3585615.000700 1.052507e-02 
3586018.285700 1.142915e-02 
3586421.570700 1.063947e-02 
3586824.855700 8.756570e-03 
3587228.140700 7.965383e-03 
3587631.425700 8.615158e-03 
3588034.710700 1.008088e-02 
3588437.995700 9.979366e-03 
3588841.280700 8.143791e-03 
3589244.565700 6.803623e-03 
3589647.850700 6.386929e-03 
3590051.135700 6.775791e-03 
3590454.420700 8.053790e-03 
3590857.705700 1.016578e-02 
3591260.990700 1.135035e-02 
3591664.275700 1.026554e-02 
3592067.560700 9.281608e-03 
3592470.845700 9.546721e-03 
3592874.130700 1.124346e-02 
3593277.415700 1.479150e-02 
3593680.700700 2.006202e-02 
3594083.985700 2.430584e-02 
3594487.270700 2.507051e-02 
3594890.555700 2.340115e-02 
3595293.840700 2.363259e-02 
3595697.125700 2.730302e-02 
3596100.410700 2.971399e-02 
3596503.695700 2.767838e-02 
3596906.980700 2.510707e-02 
3597310.265700 2.602580e-02 
3597713.550700 2.890290e-02 
3598116.835700 3.078347e-02 
3598520.120700 3.141472e-02 
3598923.405700 2.964606e-02 
3599326.690700 2.379477e-02 
3599729.975700 1.751187e-02 
3600133.260700 1.364610e-02 
3600536.545700 1.173881e-02 
3600939.830700 1.109079e-02 
3601343.115700 1.143072e-02 
3601746.400700 1.287564e-02 
3602149.685700 1.591535e-02 
3602552.970700 2.078958e-02 
3602956.255700 2.440670e-02 
3603359.540700 2.338955e-02 
3603762.825700 2.279501e-02 
3604166.110700 2.609251e-02 
3604569.395700 3.194810e-02 
3604972.680700 3.406675e-02 
3605375.965700 3.169947e-02 
3605779.250700 3.054388e-02 
3606182.535700 3.112066e-02 
3606585.820700 3.323952e-02 
3606989.105700 3.793859e-02 
3607392.390700 4.378300e-02 
3607795.675700 4.941305e-02 
3608198.960700 5.123966e-02 
3608602.245700 4.741806e-02 
3609005.530700 4.571833e-02 
3609408.815700 5.003918e-02 
3609812.100700 5.723014e-02 
3610215.385700 6.245799e-02 
3610618.670700 6.462928e-02 
3611021.955700 7.140434e-02 
3611425.240700 8.147527e-02 
3611828.525700 8.924142e-02 
3612231.810700 9.550367e-02 
3612635.095700 9.644053e-02 
3613038.380700 9.056933e-02 
3613441.665700 8.031321e-02 
3613844.950700 7.251047e-02 
3614248.235700 7.347668e-02 
3614651.520700 8.096865e-02 
3615054.805700 8.566507e-02 
3615458.090700 8.467938e-02 
3615861.375700 8.354481e-02 
3616264.660700 8.037832e-02 
3616667.945700 7.622869e-02 
3617071.230700 7.839602e-02 
3617474.515700 8.663364e-02 
3617877.800700 9.086643e-02 
3618281.085700 8.555933e-02 
3618684.370700 7.649702e-02 
3619087.655700 7.201864e-02 
3619490.940700 7.623276e-02 
3619894.225700 8.496116e-02 
3620297.510700 9.362112e-02 
3620700.795700 1.017341e-01 
3621104.080700 1.109464e-01 
3621507.365700 1.228506e-01 
3621910.650700 1.346632e-01 
3622313.935700 1.476024e-01 
3622717.220700 1.590980e-01 
3623120.505700 1.644685e-01 
3623523.790700 1.640620e-01 
3623927.075700 1.630935e-01 
3624330.360700 1.611437e-01 
3624733.645700 1.592686e-01 
3625136.930700 1.540595e-01 
